Match ID,Team,Champion,Type,Order
53632,Royal Never Give Up,Kalista,Ban,4
53632,Bilibili Gaming,Poppy,Ban,5
53632,Royal Never Give Up,Jax,Ban,6
53632,Bilibili Gaming,Rumble,Pick,7
53632,Royal Never Give Up,Akali,Pick,8
53632,Royal Never Give Up,Sejuani,Pick,9
53632,Bilibili Gaming,Lee Sin,Pick,10
53632,Bilibili Gaming,LeBlanc,Pick,11
53632,Royal Never Give Up,Tristana,Pick,12
53632,Royal Never Give Up,Milio,Ban,13
53632,Bilibili Gaming,Senna,Ban,14
53632,Royal Never Give Up,Rakan,Ban,15
53632,Bilibili Gaming,Varus,Ban,16
53632,Royal Never Give Up,Kaisa,Pick,17
53632,Bilibili Gaming,Xayah,Pick,18
53632,Bilibili Gaming,Renata Glasc,Pick,19
53632,Royal Never Give Up,Karma,Pick,20
53633,Royal Never Give Up,Ashe,Ban,1
53633,Bilibili Gaming,Nautilus,Ban,2
53633,Royal Never Give Up,LeBlanc,Ban,3
53633,Bilibili Gaming,Nocturne,Ban,4
53633,Royal Never Give Up,Kalista,Ban,5
53633,Bilibili Gaming,Jax,Ban,6
53633,Royal Never Give Up,Rumble,Pick,7
53633,Bilibili Gaming,KSante,Pick,8
53633,Bilibili Gaming,Kindred,Pick,9
53633,Royal Never Give Up,Poppy,Pick,10
53633,Royal Never Give Up,Azir,Pick,11
53633,Bilibili Gaming,Neeko,Pick,12
53633,Bilibili Gaming,Renata Glasc,Ban,13
53633,Royal Never Give Up,Vi,Ban,14
53633,Bilibili Gaming,Varus,Ban,15
53633,Royal Never Give Up,Aatrox,Ban,16
53633,Bilibili Gaming,Xayah,Pick,17
53633,Royal Never Give Up,Tahm Kench,Pick,18
53633,Royal Never Give Up,Senna,Pick,19
53633,Bilibili Gaming,Rakan,Pick,20
53634,Ninjas in Pyjamas,Nocturne,Ban,1
53634,Bilibili Gaming,Rumble,Ban,2
53634,Ninjas in Pyjamas,Neeko,Ban,3
53634,Bilibili Gaming,Ashe,Ban,4
53634,Ninjas in Pyjamas,Jax,Ban,5
53634,Bilibili Gaming,Poppy,Ban,6
53634,Ninjas in Pyjamas,Aatrox,Pick,7
53634,Bilibili Gaming,Renekton,Pick,8
53634,Bilibili Gaming,Nidalee,Pick,9
53634,Ninjas in Pyjamas,Lee Sin,Pick,10
53634,Ninjas in Pyjamas,LeBlanc,Pick,11
53634,Bilibili Gaming,Tristana,Pick,12
53634,Bilibili Gaming,Draven,Ban,13
53634,Ninjas in Pyjamas,Maokai,Ban,14
53634,Bilibili Gaming,Rakan,Ban,15
53634,Ninjas in Pyjamas,Sejuani,Ban,16
53634,Bilibili Gaming,Kalista,Pick,17
53634,Ninjas in Pyjamas,Caitlyn,Pick,18
53634,Ninjas in Pyjamas,Lux,Pick,19
53634,Bilibili Gaming,Renata Glasc,Pick,20
53635,Ninjas in Pyjamas,Jax,Ban,1
53635,Bilibili Gaming,Rumble,Ban,2
53635,Ninjas in Pyjamas,Nocturne,Ban,3
53635,Bilibili Gaming,Ashe,Ban,4
53635,Ninjas in Pyjamas,Kalista,Ban,5
53635,Bilibili Gaming,LeBlanc,Ban,6
53635,Ninjas in Pyjamas,Renekton,Pick,7
53635,Bilibili Gaming,KSante,Pick,8
53635,Bilibili Gaming,Lee Sin,Pick,9
53635,Ninjas in Pyjamas,Belveth,Pick,10
53635,Ninjas in Pyjamas,Neeko,Pick,11
53635,Bilibili Gaming,Orianna,Pick,12
53635,Bilibili Gaming,Vi,Ban,13
53635,Ninjas in Pyjamas,Varus,Ban,14
53635,Bilibili Gaming,Poppy,Ban,15
53635,Ninjas in Pyjamas,Rakan,Ban,16
53635,Bilibili Gaming,Caitlyn,Pick,17
53635,Ninjas in Pyjamas,Lucian,Pick,18
53635,Ninjas in Pyjamas,Milio,Pick,19
53635,Bilibili Gaming,Lux,Pick,20
53636,Ninjas in Pyjamas,Nocturne,Ban,1
53636,Bilibili Gaming,Rumble,Ban,2
53636,Ninjas in Pyjamas,Neeko,Ban,3
53636,Bilibili Gaming,Ashe,Ban,4
53636,Ninjas in Pyjamas,Jax,Ban,5
53636,Bilibili Gaming,Poppy,Ban,6
53636,Ninjas in Pyjamas,Renekton,Pick,7
53636,Bilibili Gaming,Kennen,Pick,8
53636,Bilibili Gaming,Vi,Pick,9
53636,Ninjas in Pyjamas,Maokai,Pick,10
53636,Ninjas in Pyjamas,LeBlanc,Pick,11
53636,Bilibili Gaming,Tristana,Pick,12
53636,Bilibili Gaming,KSante,Ban,13
53636,Ninjas in Pyjamas,Nidalee,Ban,14
53636,Bilibili Gaming,Lee Sin,Ban,15
53636,Ninjas in Pyjamas,Kindred,Ban,16
53636,Bilibili Gaming,Kalista,Pick,17
53636,Ninjas in Pyjamas,Caitlyn,Pick,18
53636,Ninjas in Pyjamas,Lux,Pick,19
53636,Bilibili Gaming,Renata Glasc,Pick,20
53639,Rare Atom,Nocturne,Ban,1
53639,JD Gaming,LeBlanc,Ban,2
53639,Rare Atom,Neeko,Ban,3
53639,JD Gaming,Kalista,Ban,4
53639,Rare Atom,Nautilus,Ban,5
53639,JD Gaming,Rumble,Ban,6
53639,Rare Atom,Aatrox,Pick,7
53639,JD Gaming,Jax,Pick,8
53639,JD Gaming,Lee Sin,Pick,9
53639,Rare Atom,Vi,Pick,10
53639,Rare Atom,Akali,Pick,11
53639,JD Gaming,Azir,Pick,12
53639,JD Gaming,Rell,Ban,13
53639,Rare Atom,Orianna,Ban,14
53639,JD Gaming,Poppy,Ban,15
53639,Rare Atom,Renata Glasc,Ban,16
53639,JD Gaming,Varus,Pick,17
53639,Rare Atom,Draven,Pick,18
53639,Rare Atom,Ashe,Pick,19
53639,JD Gaming,Tahm Kench,Pick,20
53640,Rare Atom,Nocturne,Ban,1
53640,JD Gaming,LeBlanc,Ban,2
53640,Rare Atom,Ashe,Ban,3
53640,JD Gaming,Kalista,Ban,4
53640,Rare Atom,Neeko,Ban,5
53640,JD Gaming,Rumble,Ban,6
53640,Rare Atom,Aatrox,Pick,7
53640,JD Gaming,Jax,Pick,8
53640,JD Gaming,Lee Sin,Pick,9
53640,Rare Atom,KhaZix,Pick,10
53640,Rare Atom,Azir,Pick,11
53640,JD Gaming,Orianna,Pick,12
53640,JD Gaming,Rell,Ban,13
53640,Rare Atom,Lucian,Ban,14
53640,JD Gaming,Poppy,Ban,15
53640,Rare Atom,Xayah,Ban,16
53640,JD Gaming,Ezreal,Pick,17
53640,Rare Atom,Varus,Pick,18
53640,Rare Atom,Nautilus,Pick,19
53640,JD Gaming,Braum,Pick,20
53641,JD Gaming,LeBlanc,Ban,1
53641,Rare Atom,Nocturne,Ban,2
53641,JD Gaming,Rumble,Ban,3
53641,Rare Atom,Ashe,Ban,4
53641,JD Gaming,Kalista,Ban,5
53641,Rare Atom,Varus,Ban,6
53641,JD Gaming,Jax,Pick,7
53641,Rare Atom,Aatrox,Pick,8
53641,Rare Atom,Poppy,Pick,9
53641,JD Gaming,Xin Zhao,Pick,10
53641,JD Gaming,Neeko,Pick,11
53641,Rare Atom,Orianna,Pick,12
53641,Rare Atom,Sejuani,Ban,13
53641,JD Gaming,Vi,Ban,14
53641,Rare Atom,Lee Sin,Ban,15
53641,JD Gaming,Akali,Ban,16
53641,Rare Atom,Draven,Pick,17
53641,JD Gaming,Lucian,Pick,18
53641,JD Gaming,Milio,Pick,19
53641,Rare Atom,Nautilus,Pick,20
53644,JD Gaming,LeBlanc,Ban,1
53644,Bilibili Gaming,Nocturne,Ban,2
53644,JD Gaming,Kalista,Ban,3
53644,Bilibili Gaming,Jax,Ban,4
53644,JD Gaming,Rumble,Ban,5
53644,Bilibili Gaming,Azir,Ban,6
53644,JD Gaming,Yone,Pick,7
53644,Bilibili Gaming,Aatrox,Pick,8
53644,Bilibili Gaming,Vi,Pick,9
53644,JD Gaming,Lee Sin,Pick,10
53644,JD Gaming,Orianna,Pick,11
53644,Bilibili Gaming,Neeko,Pick,12
53644,Bilibili Gaming,Sivir,Ban,13
53644,JD Gaming,Gnar,Ban,14
53644,Bilibili Gaming,Tahm Kench,Ban,15
53644,JD Gaming,Renekton,Ban,16
53644,Bilibili Gaming,Varus,Pick,17
53644,JD Gaming,Ashe,Pick,18
53644,JD Gaming,Renata Glasc,Pick,19
53644,Bilibili Gaming,Rakan,Pick,20
53645,Bilibili Gaming,Nocturne,Ban,1
53645,JD Gaming,LeBlanc,Ban,2
53645,Bilibili Gaming,Azir,Ban,3
53645,JD Gaming,Kalista,Ban,4
53645,Bilibili Gaming,Ashe,Ban,5
53645,JD Gaming,Vi,Ban,6
53645,Bilibili Gaming,Jax,Pick,7
53645,JD Gaming,Gragas,Pick,8
53645,JD Gaming,Xin Zhao,Pick,9
53645,Bilibili Gaming,Wukong,Pick,10
53645,Bilibili Gaming,Ahri,Pick,11
53645,JD Gaming,Syndra,Pick,12
53645,JD Gaming,Neeko,Ban,13
53645,Bilibili Gaming,Orianna,Ban,14
53645,JD Gaming,Jarvan IV,Ban,15
53645,Bilibili Gaming,Lee Sin,Ban,16
53645,JD Gaming,Varus,Pick,17
53645,Bilibili Gaming,Xayah,Pick,18
53645,Bilibili Gaming,Rakan,Pick,19
53645,JD Gaming,Renata Glasc,Pick,20
53646,JD Gaming,LeBlanc,Ban,1
53646,Bilibili Gaming,Nocturne,Ban,2
53646,JD Gaming,Kalista,Ban,3
53646,Bilibili Gaming,Jax,Ban,4
53646,JD Gaming,Ashe,Ban,5
53646,Bilibili Gaming,Varus,Ban,6
53646,JD Gaming,Udyr,Pick,7
53646,Bilibili Gaming,Rumble,Pick,8
53646,Bilibili Gaming,Lee Sin,Pick,9
53646,JD Gaming,Xin Zhao,Pick,10
53646,JD Gaming,Neeko,Pick,11
53646,Bilibili Gaming,Akali,Pick,12
53646,Bilibili Gaming,Poppy,Ban,13
53646,JD Gaming,Vi,Ban,14
53646,Bilibili Gaming,Aatrox,Ban,15
53646,JD Gaming,Wukong,Ban,16
53646,Bilibili Gaming,Xayah,Pick,17
53646,JD Gaming,Lucian,Pick,18
53646,JD Gaming,Milio,Pick,19
53646,Bilibili Gaming,Rakan,Pick,20
53649,LNG Esports,Akali,Ban,1
53649,Rare Atom,Poppy,Ban,2
53649,LNG Esports,Nocturne,Ban,3
53649,Rare Atom,Ashe,Ban,4
53649,LNG Esports,KSante,Ban,5
53649,Rare Atom,Neeko,Ban,6
53649,LNG Esports,Aatrox,Pick,7
53649,Rare Atom,Rumble,Pick,8
53649,Rare Atom,Rell,Pick,9
53649,LNG Esports,Maokai,Pick,10
53649,LNG Esports,Orianna,Pick,11
53649,Rare Atom,LeBlanc,Pick,12
53649,Rare Atom,Vi,Ban,13
53649,LNG Esports,Lee Sin,Ban,14
53649,Rare Atom,Jarvan IV,Ban,15
53649,LNG Esports,Wukong,Ban,16
53649,Rare Atom,Varus,Pick,17
53649,LNG Esports,Kalista,Pick,18
53649,LNG Esports,Senna,Pick,19
53649,Rare Atom,Renata Glasc,Pick,20
53650,LNG Esports,Nocturne,Ban,1
53650,Rare Atom,Poppy,Ban,2
53650,LNG Esports,Udyr,Ban,3
53650,Rare Atom,Ashe,Ban,4
53650,LNG Esports,Renata Glasc,Ban,5
53650,Rare Atom,Rumble,Ban,6
53650,LNG Esports,Kennen,Pick,7
53650,Rare Atom,Jax,Pick,8
53650,Rare Atom,Jarvan IV,Pick,9
53650,LNG Esports,Belveth,Pick,10
53650,LNG Esports,Neeko,Pick,11
53650,Rare Atom,LeBlanc,Pick,12
53650,Rare Atom,Tristana,Ban,13
53650,LNG Esports,Nautilus,Ban,14
53650,Rare Atom,Lucian,Ban,15
53650,LNG Esports,Lee Sin,Ban,16
53650,Rare Atom,Kalista,Pick,17
53650,LNG Esports,Tahm Kench,Pick,18
53650,LNG Esports,Senna,Pick,19
53650,Rare Atom,Rell,Pick,20
53651,LNG Esports,Rell,Ban,1
53651,Rare Atom,Poppy,Ban,2
53651,LNG Esports,Nocturne,Ban,3
53651,Rare Atom,Ashe,Ban,4
53651,LNG Esports,Tristana,Ban,5
53651,Rare Atom,LeBlanc,Ban,6
53651,LNG Esports,Jax,Pick,7
53651,Rare Atom,Aatrox,Pick,8
53651,Rare Atom,Lee Sin,Pick,9
53651,LNG Esports,Belveth,Pick,10
53651,LNG Esports,Neeko,Pick,11
53651,Rare Atom,Azir,Pick,12
53651,Rare Atom,Sejuani,Ban,13
53651,LNG Esports,Jarvan IV,Ban,14
53651,Rare Atom,Vi,Ban,15
53651,LNG Esports,Rumble,Ban,16
53651,Rare Atom,Kalista,Pick,17
53651,LNG Esports,Caitlyn,Pick,18
53651,LNG Esports,Lux,Pick,19
53651,Rare Atom,Renata Glasc,Pick,20
53652,Rare Atom,Poppy,Ban,1
53652,LNG Esports,Rell,Ban,2
53652,Rare Atom,LeBlanc,Ban,3
53652,LNG Esports,Nocturne,Ban,4
53652,Rare Atom,Neeko,Ban,5
53652,LNG Esports,Ashe,Ban,6
53652,Rare Atom,Rumble,Pick,7
53652,LNG Esports,Aatrox,Pick,8
53652,LNG Esports,Wukong,Pick,9
53652,Rare Atom,Jarvan IV,Pick,10
53652,Rare Atom,Tristana,Pick,11
53652,LNG Esports,Orianna,Pick,12
53652,LNG Esports,Azir,Ban,13
53652,Rare Atom,Sejuani,Ban,14
53652,LNG Esports,Akali,Ban,15
53652,Rare Atom,Jax,Ban,16
53652,LNG Esports,Kalista,Pick,17
53652,Rare Atom,Draven,Pick,18
53652,Rare Atom,Renata Glasc,Pick,19
53652,LNG Esports,Senna,Pick,20
53654,JD Gaming,Ashe,Ban,1
53654,Top Esports,Kalista,Ban,2
53654,JD Gaming,Akali,Ban,3
53654,Top Esports,Nocturne,Ban,4
53654,JD Gaming,LeBlanc,Ban,5
53654,Top Esports,Neeko,Ban,6
53654,JD Gaming,Renekton,Pick,7
53654,Top Esports,Aatrox,Pick,8
53654,Top Esports,Lee Sin,Pick,9
53654,JD Gaming,Xin Zhao,Pick,10
53654,JD Gaming,Azir,Pick,11
53654,Top Esports,Orianna,Pick,12
53654,Top Esports,Sejuani,Ban,13
53654,JD Gaming,Vi,Ban,14
53654,Top Esports,Poppy,Ban,15
53654,JD Gaming,Jax,Ban,16
53654,Top Esports,Lucian,Pick,17
53654,JD Gaming,Varus,Pick,18
53654,JD Gaming,Nautilus,Pick,19
53654,Top Esports,Milio,Pick,20
53656,JD Gaming,Ashe,Ban,1
53656,Top Esports,Kalista,Ban,2
53656,JD Gaming,LeBlanc,Ban,3
53656,Top Esports,Varus,Ban,4
53656,JD Gaming,Lucian,Ban,5
53656,Top Esports,Rakan,Ban,6
53656,JD Gaming,Jax,Pick,7
53656,Top Esports,Aatrox,Pick,8
53656,Top Esports,Lee Sin,Pick,9
53656,JD Gaming,Nocturne,Pick,10
53656,JD Gaming,Neeko,Pick,11
53656,Top Esports,Orianna,Pick,12
53656,Top Esports,Kaisa,Ban,13
53656,JD Gaming,Rumble,Ban,14
53656,Top Esports,Ezreal,Ban,15
53656,JD Gaming,Gragas,Ban,16
53656,Top Esports,Tahm Kench,Pick,17
53656,JD Gaming,Zeri,Pick,18
53656,JD Gaming,Lulu,Pick,19
53656,Top Esports,Senna,Pick,20
53657,Top Esports,Nocturne,Ban,1
53657,JD Gaming,LeBlanc,Ban,2
53657,Top Esports,Varus,Ban,3
53657,JD Gaming,Ashe,Ban,4
53657,Top Esports,Poppy,Ban,5
53657,JD Gaming,Kalista,Ban,6
53657,Top Esports,Jax,Pick,7
53657,JD Gaming,Renekton,Pick,8
53657,JD Gaming,Sejuani,Pick,9
53657,Top Esports,Jarvan IV,Pick,10
53657,Top Esports,Akali,Pick,11
53657,JD Gaming,Neeko,Pick,12
53657,JD Gaming,Vi,Ban,13
53657,Top Esports,Lee Sin,Ban,14
53657,JD Gaming,Rumble,Ban,15
53657,Top Esports,Xin Zhao,Ban,16
53657,JD Gaming,Zeri,Pick,17
53657,Top Esports,Lucian,Pick,18
53657,Top Esports,Nami,Pick,19
53657,JD Gaming,Milio,Pick,20
53658,JD Gaming,Ashe,Ban,1
53658,Top Esports,Kalista,Ban,2
53658,JD Gaming,LeBlanc,Ban,3
53658,Top Esports,Varus,Ban,4
53658,JD Gaming,Akali,Ban,5
53658,Top Esports,Nocturne,Ban,6
53658,JD Gaming,Jax,Pick,7
53658,Top Esports,Gragas,Pick,8
53658,Top Esports,Lee Sin,Pick,9
53658,JD Gaming,Xin Zhao,Pick,10
53658,JD Gaming,Neeko,Pick,11
53658,Top Esports,Sylas,Pick,12
53658,Top Esports,Sejuani,Ban,13
53658,JD Gaming,Vi,Ban,14
53658,Top Esports,Azir,Ban,15
53658,JD Gaming,Poppy,Ban,16
53658,Top Esports,Draven,Pick,17
53658,JD Gaming,Lucian,Pick,18
53658,JD Gaming,Nami,Pick,19
53658,Top Esports,Milio,Pick,20
53663,Ultra Prime,Renata Glasc,Ban,1
53663,Top Esports,Lee Sin,Ban,2
53663,Ultra Prime,Poppy,Ban,3
53663,Top Esports,Azir,Ban,4
53663,Ultra Prime,Ashe,Ban,5
53663,Top Esports,Lucian,Ban,6
53663,Ultra Prime,Jax,Pick,7
53663,Top Esports,Aatrox,Pick,8
53663,Top Esports,Vi,Pick,9
53663,Ultra Prime,Sejuani,Pick,10
53663,Ultra Prime,Akali,Pick,11
53663,Top Esports,Ahri,Pick,12
53663,Top Esports,Senna,Ban,13
53663,Ultra Prime,Nocturne,Ban,14
53663,Top Esports,Xayah,Ban,15
53663,Ultra Prime,Nautilus,Ban,16
53663,Top Esports,Kalista,Pick,17
53663,Ultra Prime,Tristana,Pick,18
53663,Ultra Prime,Milio,Pick,19
53663,Top Esports,Neeko,Pick,20
53664,EQX,Ashe,Ban,1
53664,Team WE,Kalista,Ban,2
53664,EQX,Renata Glasc,Ban,3
53664,Team WE,Varus,Ban,4
53664,EQX,Rumble,Ban,5
53664,Team WE,Pyke,Ban,6
53664,EQX,Jax,Pick,7
53664,Team WE,Akali,Pick,8
53664,Team WE,Trundle,Pick,9
53664,EQX,Lee Sin,Pick,10
53664,EQX,LeBlanc,Pick,11
53664,Team WE,Tristana,Pick,12
53664,Team WE,Sejuani,Ban,13
53664,EQX,Aatrox,Ban,14
53664,Team WE,Rell,Ban,15
53664,EQX,Vi,Ban,16
53664,Team WE,Lucian,Pick,17
53664,EQX,Draven,Pick,18
53664,EQX,Blitzcrank,Pick,19
53664,Team WE,Milio,Pick,20
53665,EQX,Draven,Ban,1
53665,Top Esports,Pyke,Ban,2
53665,EQX,Varus,Ban,3
53665,Top Esports,Blitzcrank,Ban,4
53665,EQX,Rumble,Ban,5
53665,Top Esports,Poppy,Ban,6
53665,EQX,Jax,Pick,7
53665,Top Esports,Gragas,Pick,8
53665,Top Esports,Lee Sin,Pick,9
53665,EQX,Elise,Pick,10
53665,EQX,Tristana,Pick,11
53665,Top Esports,Neeko,Pick,12
53665,Top Esports,Sejuani,Ban,13
53665,EQX,Braum,Ban,14
53665,Top Esports,LeBlanc,Ban,15
53665,EQX,Akali,Ban,16
53665,Top Esports,Lucian,Pick,17
53665,EQX,Kalista,Pick,18
53665,EQX,Rell,Pick,19
53665,Top Esports,Ashe,Pick,20
53666,Ultra Prime,Poppy,Ban,1
53666,Team WE,Kalista,Ban,2
53666,Ultra Prime,Renata Glasc,Ban,3
53666,Team WE,Varus,Ban,4
53666,Ultra Prime,Ashe,Ban,5
53666,Team WE,Lee Sin,Ban,6
53666,Ultra Prime,Aatrox,Pick,7
53666,Team WE,Rumble,Pick,8
53666,Team WE,Trundle,Pick,9
53666,Ultra Prime,Maokai,Pick,10
53666,Ultra Prime,Orianna,Pick,11
53666,Team WE,Azir,Pick,12
53666,Team WE,Jax,Ban,13
53666,Ultra Prime,Vi,Ban,14
53666,Team WE,Tristana,Ban,15
53666,Ultra Prime,LeBlanc,Ban,16
53666,Team WE,Kaisa,Pick,17
53666,Ultra Prime,Lucian,Pick,18
53666,Ultra Prime,Milio,Pick,19
53666,Team WE,Nautilus,Pick,20
53667,Ultra Prime,Pyke,Ban,1
53667,EQX,Lee Sin,Ban,2
53667,Ultra Prime,Elise,Ban,3
53667,EQX,Lucian,Ban,4
53667,Ultra Prime,Jax,Ban,5
53667,EQX,Kalista,Ban,6
53667,Ultra Prime,Renekton,Pick,7
53667,EQX,Darius,Pick,8
53667,EQX,Sejuani,Pick,9
53667,Ultra Prime,Vi,Pick,10
53667,Ultra Prime,Akali,Pick,11
53667,EQX,Katarina,Pick,12
53667,EQX,Renata Glasc,Ban,13
53667,Ultra Prime,Rakan,Ban,14
53667,EQX,LeBlanc,Ban,15
53667,Ultra Prime,Tahm Kench,Ban,16
53667,EQX,Xayah,Pick,17
53667,Ultra Prime,Varus,Pick,18
53667,Ultra Prime,Alistar,Pick,19
53667,EQX,Rell,Pick,20
53668,Team WE,Kalista,Ban,1
53668,Top Esports,Rumble,Ban,2
53668,Team WE,Varus,Ban,3
53668,Top Esports,Azir,Ban,4
53668,Team WE,Ashe,Ban,5
53668,Top Esports,Lucian,Ban,6
53668,Team WE,Jax,Pick,7
53668,Top Esports,Renekton,Pick,8
53668,Top Esports,Lee Sin,Pick,9
53668,Team WE,Poppy,Pick,10
53668,Team WE,LeBlanc,Pick,11
53668,Top Esports,Akali,Pick,12
53668,Top Esports,Kaisa,Ban,13
53668,Team WE,Draven,Ban,14
53668,Top Esports,Aphelios,Ban,15
53668,Team WE,Caitlyn,Ban,16
53668,Top Esports,Tahm Kench,Pick,17
53668,Team WE,Ezreal,Pick,18
53668,Team WE,Rakan,Pick,19
53668,Top Esports,Senna,Pick,20
53673,Ninjas in Pyjamas,Lee Sin,Ban,1
53673,Anyone s Legend,Rumble,Ban,2
53673,Ninjas in Pyjamas,Jax,Ban,3
53673,Anyone s Legend,Ashe,Ban,4
53673,Ninjas in Pyjamas,Poppy,Ban,5
53673,Anyone s Legend,Sejuani,Ban,6
53673,Ninjas in Pyjamas,KSante,Pick,7
53673,Anyone s Legend,Aatrox,Pick,8
53673,Anyone s Legend,Wukong,Pick,9
53673,Ninjas in Pyjamas,Vi,Pick,10
53673,Ninjas in Pyjamas,LeBlanc,Pick,11
53673,Anyone s Legend,Azir,Pick,12
53673,Anyone s Legend,Renekton,Ban,13
53673,Ninjas in Pyjamas,Gnar,Ban,14
53673,Anyone s Legend,Akali,Ban,15
53673,Ninjas in Pyjamas,Jarvan IV,Ban,16
53673,Anyone s Legend,Lucian,Pick,17
53673,Ninjas in Pyjamas,Kalista,Pick,18
53673,Ninjas in Pyjamas,Renata Glasc,Pick,19
53673,Anyone s Legend,Milio,Pick,20
53674,Edward Gaming,Neeko,Ban,1
53674,TT,Ashe,Ban,2
53674,Edward Gaming,Rumble,Ban,3
53674,TT,Lucian,Ban,4
53674,Edward Gaming,Poppy,Ban,5
53674,TT,Kalista,Ban,6
53674,Edward Gaming,KSante,Pick,7
53674,TT,Jax,Pick,8
53674,TT,Nocturne,Pick,9
53674,Edward Gaming,Graves,Pick,10
53674,Edward Gaming,Azir,Pick,11
53674,TT,Orianna,Pick,12
53674,TT,Nautilus,Ban,13
53674,Edward Gaming,Rakan,Ban,14
53674,TT,Heimerdinger,Ban,15
53674,Edward Gaming,Alistar,Ban,16
53674,TT,Jhin,Pick,17
53674,Edward Gaming,Varus,Pick,18
53674,Edward Gaming,Renata Glasc,Pick,19
53674,TT,Blitzcrank,Pick,20
53675,Edward Gaming,Rumble,Ban,1
53675,Ninjas in Pyjamas,Ashe,Ban,2
53675,Edward Gaming,Renata Glasc,Ban,3
53675,Ninjas in Pyjamas,Nocturne,Ban,4
53675,Edward Gaming,LeBlanc,Ban,5
53675,Ninjas in Pyjamas,Kalista,Ban,6
53675,Edward Gaming,KSante,Pick,7
53675,Ninjas in Pyjamas,Jax,Pick,8
53675,Ninjas in Pyjamas,Poppy,Pick,9
53675,Edward Gaming,Sejuani,Pick,10
53675,Edward Gaming,Orianna,Pick,11
53675,Ninjas in Pyjamas,Azir,Pick,12
53675,Ninjas in Pyjamas,Lee Sin,Ban,13
53675,Edward Gaming,Vi,Ban,14
53675,Ninjas in Pyjamas,Graves,Ban,15
53675,Edward Gaming,Jarvan IV,Ban,16
53675,Ninjas in Pyjamas,Lucian,Pick,17
53675,Edward Gaming,Varus,Pick,18
53675,Edward Gaming,Nautilus,Pick,19
53675,Ninjas in Pyjamas,Milio,Pick,20
53676,Anyone s Legend,Nocturne,Ban,1
53676,TT,Ashe,Ban,2
53676,Anyone s Legend,Sejuani,Ban,3
53676,TT,Lucian,Ban,4
53676,Anyone s Legend,Poppy,Ban,5
53676,TT,Lee Sin,Ban,6
53676,Anyone s Legend,Rumble,Pick,7
53676,TT,Udyr,Pick,8
53676,TT,Brand,Pick,9
53676,Anyone s Legend,Maokai,Pick,10
53676,Anyone s Legend,Jayce,Pick,11
53676,TT,Tristana,Pick,12
53676,TT,Neeko,Ban,13
53676,Anyone s Legend,Vi,Ban,14
53676,TT,Orianna,Ban,15
53676,Anyone s Legend,Jarvan IV,Ban,16
53676,TT,Kalista,Pick,17
53676,Anyone s Legend,Varus,Pick,18
53676,Anyone s Legend,Nautilus,Pick,19
53676,TT,Renata Glasc,Pick,20
53677,Anyone s Legend,Ashe,Ban,1
53677,Edward Gaming,Nocturne,Ban,2
53677,Anyone s Legend,Sejuani,Ban,3
53677,Edward Gaming,Lucian,Ban,4
53677,Anyone s Legend,Rumble,Ban,5
53677,Edward Gaming,Kalista,Ban,6
53677,Anyone s Legend,Aatrox,Pick,7
53677,Edward Gaming,Udyr,Pick,8
53677,Edward Gaming,Lee Sin,Pick,9
53677,Anyone s Legend,Xin Zhao,Pick,10
53677,Anyone s Legend,Syndra,Pick,11
53677,Edward Gaming,Neeko,Pick,12
53677,Edward Gaming,Azir,Ban,13
53677,Anyone s Legend,Jax,Ban,14
53677,Edward Gaming,Akali,Ban,15
53677,Anyone s Legend,Orianna,Ban,16
53677,Edward Gaming,Aphelios,Pick,17
53677,Anyone s Legend,Varus,Pick,18
53677,Anyone s Legend,Renata Glasc,Pick,19
53677,Edward Gaming,Milio,Pick,20
53678,TT,LeBlanc,Ban,1
53678,Ninjas in Pyjamas,Nocturne,Ban,2
53678,TT,Kalista,Ban,3
53678,Ninjas in Pyjamas,Ashe,Ban,4
53678,TT,Rumble,Ban,5
53678,Ninjas in Pyjamas,Poppy,Ban,6
53678,TT,Gnar,Pick,7
53678,Ninjas in Pyjamas,Renekton,Pick,8
53678,Ninjas in Pyjamas,Vi,Pick,9
53678,TT,Lee Sin,Pick,10
53678,TT,Neeko,Pick,11
53678,Ninjas in Pyjamas,Orianna,Pick,12
53678,Ninjas in Pyjamas,Jax,Ban,13
53678,TT,Milio,Ban,14
53678,Ninjas in Pyjamas,Varus,Ban,15
53678,TT,KSante,Ban,16
53678,Ninjas in Pyjamas,Lucian,Pick,17
53678,TT,Ziggs,Pick,18
53678,TT,Nautilus,Pick,19
53678,Ninjas in Pyjamas,Braum,Pick,20
53679,Huya RST,Tristana,Ban,1
53679,OMG,Kalista,Ban,2
53679,Huya RST,Samira,Ban,3
53679,OMG,Nocturne,Ban,4
53679,Huya RST,Milio,Ban,5
53679,OMG,Zoe,Ban,6
53679,Huya RST,Jax,Pick,7
53679,OMG,Rumble,Pick,8
53679,OMG,Graves,Pick,9
53679,Huya RST,Lee Sin,Pick,10
53679,Huya RST,Orianna,Pick,11
53679,OMG,Neeko,Pick,12
53679,OMG,Xayah,Ban,13
53679,Huya RST,Rell,Ban,14
53679,OMG,Varus,Ban,15
53679,Huya RST,Nautilus,Ban,16
53679,OMG,Kaisa,Pick,17
53679,Huya RST,Ezreal,Pick,18
53679,Huya RST,Alistar,Pick,19
53679,OMG,Rakan,Pick,20
53680,MiaoJing,Neeko,Ban,1
